FileName,DesArea,DesD6Area,CholArea,CholD7Area,24SHCArea,24R_S_HCD7Area,On_OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_127,2887203.839,2944053.719,920412926.4,103153830.2,5403701.495,19020230.24,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_128,1320406.357,1506128.487,536517379.4,72993078.28,2234291.919,9126841.179,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_129,452897.0134,529137.021,233159953.3,33927103.89,584829.735,1971552.983,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_130,13954.12451,5961.271297,12416059.84,1877525.202,315788.9552,638669.3259,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_131,4504965.113,4807274.675,873621571.5,148963453.0,6082284.417,10790614.41,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_132,6594236.069,6584293.389,1202633388.0,196553867.2,8165515.195,11661701.56,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_133,3222102.751,3982252.494,598540266.3,126950800.3,5795347.514,7924379.4,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_134,9684352.959,7493505.127,1385498060.0,214977213.0,9588445.825,14473680.94,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_135,3231961.166,2425120.871,688438857.4,93238945.83,5405121.858,8630373.325,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_136,2758722.957,2097575.582,736075142.6,82188866.45,6383238.184,9826651.221,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_137,236726.7837,234911.3748,110766053.4,13758762.54,667940.7023,1098440.962,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_138,2300338.538,1567360.247,481270588.7,67457099.33,1817359.51,6780715.089,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_139,4534848.119,2415791.336,896652318.2,86099675.95,5055693.553,18667986.96,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_140,2076409.786,1447992.419,693664141.8,63842359.15,3820870.645,12791364.43,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_141,1346225.674,1584814.561,671811896.6,73075058.29,2081753.299,11962663.89,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_142,1395306.614,1342799.34,580788167.1,59017688.64,2568644.514,10919424.49,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_143,1122617.518,1120879.021,499726452.5,50783762.2,3010905.31,12827449.42,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_144,155813.518,101617.713,68874868.68,6853482.553,431321.916,1474052.905,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_145,96563.43844,79613.2225,56059923.58,5416272.078,258516.5307,589958.9474,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_146,0.0,0.0,5715025.536,1790376.089,94468.83141,319025.2388,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_147,15722.88253,19657.29404,15266284.76,2583852.145,112864.5954,206999.3956,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_148,698436.8369,796227.6565,180151223.9,39970946.09,875397.5903,1828213.528,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_149,2670324.313,2877565.64,440824470.2,115968319.3,1932987.605,2975920.708,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_150,698523.3705,583634.342,152770542.7,33692332.58,649620.9468,945772.4949,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_151,172242.9124,158230.027,77691466.16,15410886.72,344655.4465,771872.1171,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_152,178498.4415,197473.5334,86548207.58,11327716.53,594009.2819,1190424.741,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_153,0.0,0.0,7980015.749,1634270.407,122655.9749,349724.2099,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_154,8633.597512,7727.007979,10569782.23,1572345.714,43532.80082,132113.7287,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_155,961257.1095,704859.514,262330078.1,38544354.76,622541.7117,2902030.845,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_156,1924517.517,1169617.97,465421824.3,52768226.7,1035117.571,6465858.241,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_157,1768201.752,1866795.589,618966112.5,75289967.33,1266498.295,8333719.606,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_158,1518070.797,1032392.35,455676883.6,47661671.85,2157276.794,8704178.344,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_159,1087354.508,687756.4325,337800344.7,34308714.44,876537.8289,6065400.492,OnTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_160,191710.1172,77493.63441,68327828.71,5357677.793,250384.2354,1086857.266,OffTissue
TJP_240920_EDI_24m_AGED_622-7-8-T_16x10grid_GPd5-eliteNM-eliteMS_161,0.0,0.0,1417857.241,171164.359,33628.13454,128057.6858,OffTissue
